quadrat_unique_code,Seagrass.WetMass.g,Macroalgae.WetMass.g,macrophyte_wet_mass_g,site_unique_code,year,region,transect_unique_code,Acteocina inculta,Acteocina sp.,Alciopidae,Alia carinata,Allorchestes angusta,Allorchestes sp.,Alvania compacta,Americhelidium shoemakeri,Americhelidium sp.,Americorophium brevis,Americorophium spinicorne,Ampelisca abdita,Amphilochidae,Amphipholis pugetana,Amphipholis sp.,Amphipholis squamata,amphipod A,amphipod C,Ampithoe lacertosa,Ampithoe plumulosa,Ampithoe sectimana,Ampithoe sp.,Ampithoe valida,Angustassiminea californica,Anisogammarus pugettensis,Anobothrus sp.,Anoplodactylus viridintestinalis,Aoridae,Aoroides columbiae,Aoroides sp.,Aphelochaeta monilaris,Apolochus barnardi,Arcuatula senhousia,Armandia brevis,Asteroidea,Astyris gausapata,Astyris sp.,Axiothella rubrocincta,BB_bivalves,Bemlos macromanus,Bemlos sp.,Bivalve,bivalve D,bivalve P,Boccardiella sp.,Brachyura,brown shiny worms,Caecum californicum,Calliopius carinatus,Calliopius sp.,Cancer branneri,Cancer sp.,Capitella sp.,Caprella californica,Caprella laeviuscula,Caprella mutica,Caprella penantis,Caprella sp.,Carcinus maenas,Cardiidae,caridea,Caridea,Cephalophoxoides homilis,Cerithiidae,Chione undatella,Cirratulidae,Cirriformia moorei,Cladonema californicum,Cladonema sp.,Corophiidae,crab,Crangon franciscorum,Crangon nigricauda,Crepidula sp.,Crucibulum sp.,Cumella vulgaris,Dasybranchus glabrus,Decapoda,Dorvilleidae,Drilonereis sp.,Elasmopus sp.,Emprosthopharynx gracilis,EMPTY,Eobrolgus chumashi,Epiactis prolifera,Erichsonella crenulata,Ericthonius brasiliensis,Ericthonius sp.,Eulalia sp.,Eumida sanguinea,Eupolymnia heterobranchia,Exogone lourei,Exogone sp.,fish,Fish larva,Flabelligeridae,Gammaropsis sp.,Gammarus sp.,gastropod A,gastropod C?,gastropod D,gastropod E,gastropod H,gastropod I,gastropod J,gastropod K,gastropod N,gastropod O,gastropod Q,gastropod R,gastropod S,gastropod T,gastropod U,Glyceridae,Gnorimosphaeroma oregonense,Gnorimosphaeroma sp.,Grandidierella japonica,Granulina margaritula,green worm thing,Haloa japonica,Halobisium occidentale,Haminoea sp.,Haminoea vesicula,Harmothoe imbricata,Harmothoe praeclara,Hemigrapsus oregonensis,Hemipodia sp.,Heptacarpus paludicola,Heptacarpus sitchensis,Heptacarpus sp.,Heptacarpus stimpsoni,Heptacarpus tenuissimus,Hermissenda opalescens,hermit crab,Hesionidae,Heterophoxus sp.,Hippolyte californiensis,Hippolyte clarki,Hippolyte sp.,Hourstonius vilordes,Ianiropsis analoga,Idotea aculeata,Idotea ochotensis,Idotea resecata,Idotea sp.,Incisocalliope derzhavini,Ischyroceridae,Ischyrocerus anguipes,Ischyrocerus sp.,Janiralata occidentalis,Jassa sp.,Joeropsis dubia,Joeropsis sp.,Juvenile Sea Star,juvenile shrimp,Lacuna marmorata,Lacuna sp.,Lacuna variegata,Lacuna vincta,Lepidonotus sp.,Leptochelia sp.,Leptopecten latiauratus,Leucothoe sp.,limpet,Lirularia sp.,Lirularia succincta,Listriella diffusa,Littorinidae,Lottia pelta,Lottia sp.,Lumbrinereidae,Maera jerrica,Maera sp.,Maldanid,Maldanidae,Marenzelleria viridis,Mayerella acanthopoda,Megamoera dentata,Megamoera sp.,Megamoera subtener,Megasyllis nipponica,Melita nitida,Metaphoxus frequens,Mitrella aurantiaca,Monocorophium acherusicum,Monocorophium insidiosum,Monocorophium sp.,Mysida,Mytilidae,Mytilus sp.,Nasageneia quinsana,Naticidae,Neanthes biseriata,Neanthes sp.,Nebalia sp.,Nemertean,Nephtys sp.,Nereid A,Nereid B,Nereididae,Nereiphylla sp.,Nereis procera,Nereis sp.,Nippoleucon hinumensis,Nudibranchia,Odontosyllis phosphorea,Oedicerotidae,Oligochinus lighti,Omalogyroidea,Opheliidae,Oxydromus pugettensis,Pandalus danae,Pandalus stenolepis,Paracalliopiella sp.,Paracerceis cordata,Paracerceis sculpta,Paracerceis sp.,Paracorophium sp.,Paradexamine sp.,Paramicrodeutopus schmitti,Paranaitis polynoides,Paranthura elegans,Paranthura japonica,Paraonidae,Pentidotea resecata,Pentidotea schmitti,Pentidotea sp.,Perotripus brevis,Photis brevipes,Photis sp.,Phoxocephalidae,Phoxocephalidae A,Phyllaplysia taylori,Phyllodoce sp.,Phyllodocidae,Phyllodocidae B,Phyllodocidae C,Pinnixa sp.,Pinnotheridae,Pipefish,Platynereis bicanaliculata,Pleocyemata,Podocerus fulanus,Podocerus sp.,Polycheria osborni,Polycirrus sp.,Polydora sp.,Polynoid (unknown),Polynoid A,Polynoid B,Polynoid C,Polynoidae,Pontogeneia rostrata,Pontogeneia sp.,Prionospio lighti,Prionospio steenstrupi,Protohyale frequens,Protohyale sp.,Pseudopolydora kempi,Pseudopolydora paucibranchiata,Pugettia gracilis,Pugettia producta,Pugettia richii,Pugettia sp.,Pyramidellidae,Resupinus sp.,Rhynchospio glutaea,ribbed Macoma,Rissoidae,Romaleon antennarium,Schistomeringos longicornis,Scolelepis sp.,Scyphoproctus oculatus,sea urchin,Sphaerosyllis bilineata,Syllidae,Syllis sp.,Tectura depicta,Tellinidae,Terebellidae,Tubificida,Unid annelid #2,Unid Annelid #2,Unid annelid #8,Unid caenogastropod,Unid polychaete,Unidentified isopod,unknown,unknown amphipod,unknown amphipod B,unknown bivalve,unknown crab,unknown gastropod,unknown gastropod C,unknown limpet,unknown polychaete A,unknown worm,unknown worm A,unknown worms,Uromunna ubiquita,Urothoe sp.,Veneridae,Volvarina taeniolata,worm,worm A,worm C,worm E,worm H,worm I,worm J,worm L,worm O,Zeuxo normani,Zygonemertes,Zygonemertes sp.,richness_sample_all,richness_sample_large,richness_site_all,richness_site_large,epifauna_abundance_total,epifauna_abundance_large,mollusca_abundance_all,mollusca_abundance_large,crustacea_abundance_all,crustacea_abundance_large,amphipod_abundance_all,amphipod_abundance_large,gastropod_abundance_all,gastropod_abundance_large,isopod_abundance_all,isopod_abundance_large,ampithoid_abundance_all,ampithoid_abundance_large,idoteid_abundance_all,idoteid_abundance_large,lacuna_abundance_all,lacuna_abundance_large
AK.E.U3.m16.2019,6.494,0.048,6.542,AK.E.2019,2019,AK,AK.E.U3.2019,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,42,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,9,31,22,140,35,69,23,53,5,9,1,69,23,2,1,0,0,2,1,50,20
AK.E.U3.m16.2021,11.0858,0.1066,11.192400000000001,AK.E.2021,2021,AK,AK.E.U3.2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,31,29,28,10,12,3,11,6,5,2,12,3,0,0,0,0,0,0,11,3
AK.E.U3.m4.2019,4.598,0.79,5.388,AK.E.2019,2019,AK,AK.E.U3.2019,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,31,22,81,28,43,14,21,6,2,1,43,14,0,0,0,0,0,0,36,13
AK.E.U3.m4.2021,5.0237,0.7117,5.7354,AK.E.2021,2021,AK,AK.E.U3.2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,31,29,40,19,25,7,15,12,6,3,25,7,0,0,0,0,0,0,24,7
AK.F.L4.m16.2019,16.137,15.2,31.337,AK.F.2019,2019,AK,AK.F.L4.2019,0,1,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,31,25,536,38,479,24,4,1,3,0,479,24,0,0,0,0,0,0,434,19
AK.F.L4.m16.2021,29.8887,2.5546,32.4433,AK.F.2021,2021,AK,AK.F.L4.2021,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,42,36,88,29,39,13,5,4,3,2,39,13,2,2,0,0,2,2,18,6
AK.F.L4.m4.2019,37.865,0.878,38.743,AK.F.2019,2019,AK,AK.F.L4.2019,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,31,25,144,68,111,59,6,3,2,0,111,59,1,1,0,0,1,1,101,55
AK.F.L4.m4.2021,63.5587,2.192,65.7507,AK.F.2021,2021,AK,AK.F.L4.2021,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,42,36,136,71,95,50,8,5,7,4,95,50,1,1,0,0,1,1,54,31
AK.F.L5.m16.2019,18.567,33.493,52.06,AK.F.2019,2019,AK,AK.F.L5.2019,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,31,25,217,32,153,20,1,1,1,1,153,20,0,0,0,0,0,0,102,10
AK.F.L5.m16.2021,17.574,9.0571,26.631100000000004,AK.F.2021,2021,AK,AK.F.L5.2021,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,42,36,248,105,79,29,6,4,5,3,79,29,1,1,0,0,1,1,32,17
AK.F.L5.m4.2019,11.378,123.154,134.53199999999998,AK.F.2019,2019,AK,AK.F.L5.2019,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,31,25,257,40,206,29,6,5,2,1,206,29,0,0,0,0,0,0,177,26
AK.F.L5.m4.2021,46.6345,33.1402,79.7747,AK.F.2021,2021,AK,AK.F.L5.2021,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,42,36,278,107,199,66,32,6,27,1,199,66,0,0,0,0,0,0,147,54
AK.F.L6.m16.2019,19.065,2.299,21.364,AK.F.2019,2019,AK,AK.F.L6.2019,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,31,25,164,53,120,32,14,9,9,4,120,32,1,1,0,0,1,1,85,26
AK.F.L6.m16.2021,55.9477,10.9005,66.84819999999999,AK.F.2021,2021,AK,AK.F.L6.2021,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,42,36,484,158,323,105,13,10,4,3,323,105,1,1,0,0,1,1,195,76
